id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
25892515,Great Midtown Toronto Apartment,194562487,Kris,,Oakwood Village,43.69145,-79.43558,Entire home/apt,95,3,18,2019-11-30,0.93,1,47
25892689,Cozy BEDROOM Near Pearson Airport Humber College,116605673,Steven,,West Humber-Clairville,43.73362,-79.59429,Private room,34,1,140,2020-01-25,7.02,4,165
25893906,Coco's lovely home #1,184406562,Coco,,Tam O'Shanter-Sullivan,43.77484,-79.30802,Private room,42,7,7,2020-02-03,0.35,12,89
25893997,Coco's lovely home #2,184406562,Coco,,Tam O'Shanter-Sullivan,43.77256,-79.30766,Private room,36,4,7,2019-12-01,0.35,12,89
25894045,Coco's lovely home #3,184406562,Coco,,Tam O'Shanter-Sullivan,43.77309,-79.30866,Private room,40,6,11,2020-01-11,0.59,12,89
25894103,Coco's lovely home #4 Ensuite,184406562,Coco,,Tam O'Shanter-Sullivan,43.7747,-79.30923,Private room,45,10,10,2019-10-31,0.49,12,73
25894139,Coco's lovely home #5,184406562,Coco,,Tam O'Shanter-Sullivan,43.7739,-79.30876,Private room,36,4,6,2019-10-04,0.69,12,74
25894181,Coco's lovely home #6,184406562,Coco,,Tam O'Shanter-Sullivan,43.77451,-79.30724,Private room,38,6,11,2020-01-14,0.62,12,89
25894260,M5. Garden view room. Free Parking. Near bus stop.,180904240,Thuy,,Downsview-Roding-CFB,43.73223,-79.4969,Private room,38,4,17,2020-01-05,0.84,8,98
25894278,Coco's lovely home #7,184406562,Coco,,Tam O'Shanter-Sullivan,43.77406,-79.30769,Private room,34,4,11,2020-01-12,0.74,12,89
25894293,Home with a great view,194578313,Cissy,,Woodbine-Lumsden,43.70033,-79.31897,Private room,34,2,37,2019-12-14,1.85,1,164
25894463,"B4. Warm, Quiet and Cozy room. Near bus stop",180904240,Thuy,,Downsview-Roding-CFB,43.73326,-79.48341,Private room,33,4,20,2020-01-19,1.01,8,159
25895879,Nice view Cozy Condo near Scotiabank Arena!,194488538,Ismelda Marisol,,Waterfront Communities-The Island,43.64105,-79.37891,Entire home/apt,262,2,37,2020-01-02,1.93,1,89
25896807,Ground Floor 1 Bedroom Condo @ Lakeshore/Bathurst,161069874,Yari,,Niagara,43.63623,-79.40514,Entire home/apt,121,2,1,2019-01-01,0.07,1,0
25902574,Close to almost everything,52200607,Alythia,,Danforth East York,43.68582,-79.34459,Private room,175,1,9,2019-09-15,0.51,2,37
25904215,Popular Downtown Toronto Condo Building Awaits You,109770464,Jason,,Waterfront Communities-The Island,43.64385,-79.39182,Entire home/apt,150,3,53,2020-01-02,2.89,1,128
25904951,Private room avai in a house apartment,21189085,Mohamed,,Milliken,43.81873,-79.27372,Private room,45,1,8,2019-11-12,0.39,2,74
25910008,Downtown Artist Studio,192726326,Jaya,,Bay Street Corridor,43.66161,-79.38678,Entire home/apt,150,1,16,2018-09-17,0.79,2,0
25910576,The Village of Swansea - Private West End Getaway,193195421,Kimberly,,High Park-Swansea,43.64235,-79.47697,Entire home/apt,121,1,127,2020-01-20,6.27,1,43
25911704,"M4.Garden view room, nice house.Quiet neighborhood",78924701,Son,,Downsview-Roding-CFB,43.72757,-79.50199,Private room,36,4,10,2019-12-15,0.53,3,171
25912865,"Sleek, Open-Concept | Gorgeous Views of Downtown",194737257,Ben,,Bay Street Corridor,43.65086,-79.38321,Entire home/apt,155,2,152,2020-01-31,7.46,1,7
25914624,"Private 1 BR Apt. Overlooking ravine,near downtown",151604271,Sigrid,,Casa Loma,43.68163,-79.40584,Entire home/apt,125,7,3,2019-09-07,0.2,1,178
25915676,Bedford Park House,73618132,Vladislav,,Bedford Park-Nortown,43.73223,-79.41725,Entire home/apt,1200,3,0,,,1,0
25915850,Beautiful 2nd floor apartment in heart of TO,2779481,Kevan,,Little Portugal,43.64836,-79.43097,Entire home/apt,200,4,1,2018-06-30,0.05,1,87
25918164,Oasis with swimming pool in midtown Toronto,68654686,Jerry,,Lawrence Park North,43.73035,-79.41559,Entire home/apt,500,3,3,2018-08-06,0.15,1,0
25919922,5-Star Executive Suite in The Heart of Yorkville!,178447341,Mahy,,Annex,43.66959,-79.39358,Entire home/apt,239,2,56,2020-01-26,2.8,2,312
25920016,"Affordable Pvt Room with Pvt Washroom, Toronto",194818480,Raja,,Morningside,43.79218,-79.21191,Private room,37,1,6,2019-06-23,0.31,3,13
25920158,Stunning apartment in the heart of the waterfront,22119979,Mustafa,,Waterfront Communities-The Island,43.64022,-79.38443,Entire home/apt,399,1,9,2018-07-24,0.44,1,0
25920727,Single Room in Heart of ToronTo,188586416,Sourav,,Bendale,43.76471,-79.25163,Private room,50,1,2,2018-09-09,0.1,1,173
25932398,Close to subway and all amenities. E1,92357210,Sue,,Willowdale East,43.76998,-79.40601,Private room,34,1,28,2019-12-29,1.39,6,81
25932634,Luxury Condo on Front Street West I,10468498,Ade,,Waterfront Communities-The Island,43.64544,-79.38863,Entire home/apt,121,1,31,2019-12-31,1.68,21,250
25936629,Luxury Condo on Front Street West II,10468498,Ade,,Waterfront Communities-The Island,43.64556,-79.39009,Entire home/apt,125,1,18,2020-01-24,0.93,21,291
25937015,"Brand New house near Yorkville, ROM, Casa Loma",194953957,Gale,,Annex,43.67334,-79.40595,Entire home/apt,260,90,0,,,1,0
25937430,3 bdrm Urban retreat in The Junction and High Park,2185549,Dan,,High Park North,43.65975,-79.4786,Entire home/apt,190,2,34,2020-01-23,1.75,1,149
25939178,Spectacular Room in the Entertainment District,194970864,Benjamin,,Waterfront Communities-The Island,43.64147,-79.39158,Private room,93,1,158,2020-01-21,7.76,2,350
25941112,"Super downtown, Chic & Modern 1 bedroom",1609837,Tatiana,,Waterfront Communities-The Island,43.64986,-79.3892,Entire home/apt,135,7,0,,,1,0
25943570,Luxurious Retreat in the city,195003396,Lilian,,Brookhaven-Amesbury,43.70207,-79.48208,Entire home/apt,350,2,47,2020-02-02,2.61,1,57
25947155,Beautiful Master Bedroom in Liberty Village,7228600,Jigme,,Niagara,43.63842,-79.41635,Private room,141,3,14,2019-09-15,0.75,2,0
25948759,Private Loft In Shared House - Downtown Toronto,69789918,Ollie,,University,43.66341,-79.40628,Private room,54,1,43,2018-12-09,2.14,1,0
25949894,Cute room in trendy neighbourhood,24196599,Philippa,,Bay Street Corridor,43.65302,-79.38286,Private room,160,1,1,2018-06-13,0.05,1,89
25950263,Beautiful and Central Home with CN Tower and Lake View,50747867,Chris,,Waterfront Communities-The Island,43.64473,-79.38954,Entire home/apt,350,2,90,2020-01-23,4.52,1,213
25951938,Private bachelor close to Warden Subway Station,141030429,Jacky,,Oakridge,43.69834,-79.27577,Private room,38,5,3,2018-09-04,0.15,2,363
25957018,Gorgeous & Modern Apartment near Downtown for 6,193935247,Paul & Pauline,,Playter Estates-Danforth,43.68184,-79.35363,Entire home/apt,251,2,23,2019-08-12,1.17,2,0
25960372,Topham House,191773984,Rahim,,O'Connor-Parkview,43.71,-79.30481,Entire home/apt,121,5,29,2019-08-04,1.48,2,135
25962765,81【Fancy Entire House for Up to 20 people】,152638030,Ted,,Don Valley Village,43.78844,-79.36583,Entire home/apt,799,1,7,2018-09-24,0.36,6,0
25962771,Anna house,162851103,Anna,,Mount Olive-Silverstone-Jamestown,43.73292,-79.58974,Private room,30,5,6,2018-09-07,0.3,2,28
25964501,Sweet Toronto home 4,123524356,Oanh,,Humbermede,43.74469,-79.55931,Private room,34,1,48,2019-12-29,2.38,6,178
25964771,Sweet Toronto home 3,123524356,Oanh,,Humbermede,43.74469,-79.56115,Private room,28,1,55,2019-11-12,2.7,6,174
25964954,Sweet Toronto home 6,123524356,Oanh,,Humbermede,43.74481,-79.55941,Private room,30,1,45,2019-12-04,2.24,6,161
25966573,“Best Room in the Annex” - Garden & Room Magazine,2205944,Stephanie,,Annex,43.67299,-79.41727,Private room,60,2,79,2020-02-02,4.02,1,186
25969690,Loft Style 1 Bedroom + Sofabed + Easy Parking,187211774,Dylan,,Dovercourt-Wallace Emerson-Junction,43.66663,-79.42115,Entire home/apt,97,1,39,2019-09-13,1.93,3,0
25970411,Luxury Condo on York Street VII(2),10468498,Ade,,Waterfront Communities-The Island,43.64263,-79.3809,Entire home/apt,144,14,16,2019-07-23,0.8,21,365
25971520,growing and glowing space,192511923,Anna,,Taylor-Massey,43.70165,-79.2952,Entire home/apt,40,7,8,2019-07-12,0.4,1,73
25972081,"Spectacular View of  CN Tower, 1BR Condo",49288354,Sarkar Suites,,Waterfront Communities-The Island,43.6413,-79.38292,Entire home/apt,148,1,17,2019-07-08,0.87,9,16
25972901,"N2. Deluxe, Bright and Sunny room. Free Parking",78924701,Son,,Downsview-Roding-CFB,43.72744,-79.50252,Private room,34,3,10,2020-01-18,0.5,3,174
25973898,Cozy and Quiet Apartment,195222099,Sumin,,Scarborough Village,43.73394,-79.22534,Private room,34,5,6,2018-11-06,0.3,1,1
25975731,Cozy Bright Studio - Good Location - Amazing View!,195241613,Linda,,Niagara,43.63682,-79.40378,Entire home/apt,89,2,35,2019-11-24,1.77,1,43
25976045,Toronto Urban Cottage,840778,Nathan,,North St.James Town,43.66827,-79.37539,Entire home/apt,251,2,40,2019-12-24,1.97,1,73
25979925,"Heart of TO Apartment, Free parking",16479090,Alexandra,,Waterfront Communities-The Island,43.6396,-79.39672,Entire home/apt,200,2,1,2018-08-06,0.05,2,0
25980975,Private Bedroom/ Private Bathroom in Luxury Condo,36082484,Sarah,,Waterfront Communities-The Island,43.64246,-79.3808,Private room,45,1,44,2020-01-31,2.25,1,63
25982038,美丽花园,94046922,Jason,,Pelmo Park-Humberlea,43.70966,-79.52091,Private room,65,1,4,2018-09-03,0.21,3,365
25983928,Well located 2-bedroom condo in Downtown Toronto,137513321,Catherine,,Bay Street Corridor,43.65981,-79.3865,Entire home/apt,95,1,2,2018-08-11,0.11,1,0
26003443,"Toronto Basement Apt B
 Near Seneca College",195443384,Nadejda,,Don Valley Village,43.78833,-79.36447,Private room,166,2,1,2018-07-31,0.05,3,74
26007938,The Verve,139944877,Zyad,,Cabbagetown-South St.James Town,43.66616,-79.37521,Entire home/apt,205,6,0,,,2,0
26008696,Airbnb friendly Condo  no parking,192626667,Debby,,Waterfront Communities-The Island,43.64115,-79.39677,Entire home/apt,186,1,68,2019-12-22,3.48,2,176
26008743,Perfect spot for the solo traveller,43960839,Lesley,,East End-Danforth,43.68309,-79.29562,Private room,99,1,1,2018-08-08,0.05,1,178
26008774,"Great midtown 2bdrm apartment, 3 min to Subway",187782980,Ora,,Mount Pleasant West,43.69988,-79.39548,Entire home/apt,139,3,45,2020-01-22,2.22,2,250
26009480,Crash pad in the heart of Toronto,11971560,Ashley,,Bay Street Corridor,43.65808,-79.38424,Entire home/apt,260,2,10,2019-09-08,0.51,1,0
26011746,2 Bedroom Designer Condo,652213,Jason,,Church-Yonge Corridor,43.66515,-79.38257,Entire home/apt,190,180,1,2019-12-26,0.59,1,222
26012060,1 bedroom apartment - Perfect location,23817778,Lis,,Mount Pleasant West,43.70954,-79.39636,Entire home/apt,130,3,2,2018-07-22,0.1,1,0
26012076,Perfect Oasis in the Heart of King West Village,191461566,Angela,,Niagara,43.64155,-79.40861,Entire home/apt,850,2,1,2018-08-14,0.05,1,0
26012125,"*** cozy and tidy family room ***
$$$ 10% off $$$",123524356,Oanh,,Humbermede,43.74543,-79.56101,Private room,70,1,23,2019-10-26,1.13,6,178
26012914,Yonge-Sheppard Luxurious 1 Bedroom Condo,34013681,Kaveh,,Willowdale East,43.76159,-79.40788,Entire home/apt,125,3,72,2020-01-09,3.69,1,40
26013353,MID TOWN SUITE 20 MINS FROM DOWNTOWN T.O/ 5 Guest,34361920,Chad & Jeanne,,Corso Italia-Davenport,43.68333,-79.45106,Entire home/apt,144,2,12,2018-09-01,0.65,1,165
26014256,Amazing Condo the Best location,10202618,Simply Comfort,,Waterfront Communities-The Island,43.64192,-79.38164,Entire home/apt,399,1,32,2020-01-02,1.61,119,319
26015660,Waterfront Skyline 2.5 BR + Parking + 2 BA - MTCC,187680653,Peter,,Waterfront Communities-The Island,43.64293,-79.38136,Entire home/apt,111,1,87,2020-01-31,4.83,5,234
26022035,Trendy Condo on Front Street,10468498,Ade,,Waterfront Communities-The Island,43.64229,-79.39113,Entire home/apt,117,7,14,2019-04-09,0.69,21,278
26025727,Bright 2 bedroom Condo with View of High Park,189445805,Sarah,,High Park North,43.65565,-79.46085,Entire home/apt,243,1,8,2020-01-28,1.07,2,332
26028119,Beautiful Beaches Home-Kid Friendly,6825784,Joanna,,East End-Danforth,43.68228,-79.28543,Entire home/apt,200,7,0,,,1,83
26028237,Bright Studio Near Ossington & West Queen West,19132164,Jonathan,,Trinity-Bellwoods,43.6474,-79.42379,Entire home/apt,99,3,55,2019-12-15,2.78,1,88
26028947,Cozy apartment,65413422,Hanieh,,Alderwood,43.59532,-79.54839,Entire home/apt,65,1,29,2020-02-06,1.42,1,156
26029311,Luxurious Toronto Condo In Heart Of Downtown,106246101,Mahsa,,Waterfront Communities-The Island,43.64315,-79.39015,Entire home/apt,300,2,45,2020-01-01,2.3,1,85
26030838,"Upscale condo Downtown Toronto, steps to CN tower",46792890,Olivia,,Waterfront Communities-The Island,43.63874,-79.39929,Entire home/apt,150,1,5,2019-11-02,0.98,4,0
26036681,A Space to Call Your Own,1486454,Tiffany,,Little Portugal,43.65248,-79.43219,Entire home/apt,76,2,42,2020-02-07,2.18,1,208
26037048,Modernized 3-Floor Townhouse Across Yorkdale Mall,187881397,HostTO,,Yorkdale-Glen Park,43.72351,-79.45638,Entire home/apt,350,1,10,2018-10-28,0.56,17,0
26037187,Luxury Massive Townhouse Beside Yorkdale Mall,187881397,HostTO,,Yorkdale-Glen Park,43.72228,-79.45753,Private room,121,1,6,2018-12-31,0.34,17,0
26037250,3-Floor Modern Townhouse Across Yorkdale Mall,187881397,HostTO,,Yorkdale-Glen Park,43.72394,-79.45612,Entire home/apt,350,1,17,2019-02-24,0.96,17,0
26038459,Spacious and Quiet 2 Bedroom Basement,53098858,Jason,,Bendale,43.75884,-79.25982,Entire home/apt,89,6,1,2018-07-08,0.05,5,271
26038481,Qually Suites,195692279,Mrs Lopes,,Waterfront Communities-The Island,43.63888,-79.40049,Entire home/apt,249,1,4,2018-08-07,0.2,1,0
26040102,Beach Family House With a Pool Near the Lakeside Boardwalk,148996131,Suzanne,,The Beaches,43.67195,-79.28225,Entire home/apt,1200,3,2,2019-08-04,0.11,1,0
26040636,Unique Loft in Quiet Pocket | Close to U of T/UHN,65395431,Kim,,Kensington-Chinatown,43.65861,-79.39478,Entire home/apt,85,1,29,2019-10-28,1.74,1,1
26042505,highfloor apt with nice views of downtown Toronto,15912223,Sam,,Waterfront Communities-The Island,43.64013,-79.39761,Entire home/apt,249,1,40,2019-11-17,2.01,15,356
26042659,Relax in Leslieville (private washroom),98407572,Michael,,Greenwood-Coxwell,43.663,-79.32414,Private room,54,1,74,2020-01-19,3.69,10,344
26053082,Casa Loma - 3BDRM + 12ppl + Sofa Bed!,195793821,Amber,,Annex,43.67398,-79.40891,Entire home/apt,159,1,0,,,1,42
26058489,"Executive 3BR + 2 WR by Union, ACC and MTCC",33238402,Steve,,Waterfront Communities-The Island,43.64281,-79.38259,Entire home/apt,339,1,25,2020-01-26,1.24,42,281
26060647,Modern & elegant 1 bedroom in downtown Toronto. 37,12742095,Emil & Sue,,North St.James Town,43.67045,-79.37513,Entire home/apt,99,30,8,2019-08-30,0.42,37,319
26060931,Private 1 Bedroom in a beautiful Home sweet home!!,195853438,Josephine,,Morningside,43.78477,-79.20601,Private room,34,2,2,2018-07-27,0.1,2,350
26064607,Beautiful cozy apartment,195885553,Maria,,Mimico (includes Humber Bay Shores),43.61998,-79.49863,Private room,65,1,4,2018-09-02,0.2,1,363
26064773,Uptown Toronto Moore Park,53366490,Susan,,Mount Pleasant West,43.69923,-79.38965,Entire home/apt,99,3,3,2018-09-03,0.16,1,0
26065294,Home away from Home!,122449416,Avneet,,South Parkdale,43.63754,-79.42566,Private room,76,1,4,2018-09-22,0.2,1,0
26066413,Location!!! Room in the Entertainment District,194970864,Benjamin,,Waterfront Communities-The Island,43.64389,-79.39123,Private room,150,1,127,2020-02-03,6.27,2,326
26074514,Cozy and bright - 2 bedrooms & private bathroom,1583154,Karthika,,Centennial Scarborough,43.77654,-79.13601,Private room,82,1,16,2019-10-27,0.83,2,88
26075169,"Beautiful, bright bedroom w/ private full bathroom",1583154,Karthika,,Rouge,43.77652,-79.13478,Private room,40,2,10,2019-08-28,0.54,2,89
26077705,Your home away from home,140974234,Gabrielle,,University,43.66498,-79.4038,Entire home/apt,125,2,10,2018-09-09,0.52,1,0
26079251,Bright 1 bedroom in the Junction - parking & patio,10786811,Emma,,Weston-Pellam Park,43.67165,-79.45724,Entire home/apt,76,4,42,2020-02-09,2.09,1,40
26083338,Downtown Toronto,77693293,Joshua,,South Parkdale,43.63727,-79.42785,Private room,110,1,88,2019-11-20,4.73,1,0
26084208,Entire bungalow 1st floor 3 spacious bedrooms,181250014,Xiao Hong,,Tam O'Shanter-Sullivan,43.78043,-79.29065,Entire home/apt,180,1,20,2019-12-11,1,2,75
26084412,Private Bedroom in Danforth Village/ Upper Beaches,256124,Jason & Suzanne,,East End-Danforth,43.68615,-79.30393,Private room,45,2,31,2019-11-27,1.54,1,319
26084660,Amazing Downtown Toronto Luxury 1BDR,196052113,Olga,,Waterfront Communities-The Island,43.64242,-79.38082,Entire home/apt,350,1,35,2020-01-02,1.75,1,163
26084868,Home Away from Home - Cottage in the City,18726298,Dollina,,Eringate-Centennial-West Deane,43.66833,-79.56456,Entire home/apt,80,2,38,2020-01-30,1.92,1,36
26086036,MODERN APT IN TORONTO’S TRENDIEST NEIGHBOURHOOD,196066825,Dexter,,Palmerston-Little Italy,43.66105,-79.41762,Entire home/apt,150,1,49,2019-10-20,2.5,1,88
26096130,Downtown condo studio.,189107629,Cynthia,,Bay Street Corridor,43.66511,-79.38491,Entire home/apt,110,2,13,2020-01-01,0.71,2,46
26098882,Clean room close to subway M3,92357210,Sue,,Willowdale West,43.77815,-79.42249,Private room,29,1,28,2020-02-01,1.4,6,44
26098892,❤️ Waterfront Condo ⭐⭐⭐⭐⭐,196169352,Eden,,High Park-Swansea,43.63765,-79.46888,Entire home/apt,119,4,6,2019-10-06,0.77,1,46
26100911,My home,196186505,Dylan,,Waterfront Communities-The Island,43.64009,-79.39742,Shared room,1000,1,1,2018-07-15,0.05,1,179
26101835,Excellent Downtown Apartment,47043540,Gill,,Cabbagetown-South St.James Town,43.66706,-79.37341,Entire home/apt,180,2,8,2018-10-07,0.4,1,0
26102101,Newly Renovated  Ideally Located Annex Suite,24902175,Judy,,Annex,43.67325,-79.40814,Entire home/apt,80,2,110,2020-01-29,5.48,1,74
26102462,New Downtown 1BR on Subway Line w Private Patio!,24319506,Sarah,,Dufferin Grove,43.65613,-79.43001,Entire home/apt,130,2,30,2019-10-21,1.64,1,364
26107284,Cute house in quaint neighbourhood,4794952,Florence And Tom Erik,,Woodbine Corridor,43.68246,-79.31797,Entire home/apt,150,7,1,2018-08-18,0.05,1,157
26107494,Grand Hillcrest Toronto Home,50610533,George,,Humewood-Cedarvale,43.68294,-79.42702,Entire home/apt,489,3,18,2019-12-26,0.96,6,252
26108269,3 bedroom fully equipped and private house,196246591,Nahanni,,South Riverdale,43.67255,-79.32874,Entire home/apt,107,4,29,2019-12-31,1.46,2,23
26108723,"Spacious, Modern Room w/ Parking, in North York",38030183,Salim,,Victoria Village,43.72267,-79.30785,Private room,49,2,65,2020-01-24,3.24,4,176
26109237,Spacious Apartment Minutes From Finch St Subway,98936688,Harel,,Newtonbrook East,43.78652,-79.40588,Entire home/apt,141,5,36,2020-01-02,1.8,1,178
26111532,Beautiful 2 Bedroom Condo in Cityplace!,196287536,Fatima,,Waterfront Communities-The Island,43.63765,-79.39869,Entire home/apt,123,2,96,2020-02-10,4.82,1,13
26117816,Cozy 2BR unit in great downtown location,31024158,Nico,,Waterfront Communities-The Island,43.64244,-79.383,Entire home/apt,300,1,16,2020-01-01,0.81,2,15
26121268,Private bedroom downtown next to CN Tower,31024158,Nico,,Waterfront Communities-The Island,43.64117,-79.38168,Private room,80,1,43,2020-02-09,2.13,2,65
26123310,"Presidential 2Br+Den Condo, Toronto ED (Core DT)",4525751,Ak,,Waterfront Communities-The Island,43.6422,-79.38217,Entire home/apt,99,7,2,2019-06-27,0.1,6,108
26123900,King West Loft - Incredible Location & Views!,6845275,Jon,,Waterfront Communities-The Island,43.64488,-79.40261,Entire home/apt,251,5,12,2019-11-30,0.61,1,11
26125048,Awesome Executive One Bedroom in a Fine Condo,149156838,David,,Yorkdale-Glen Park,43.71523,-79.45375,Entire home/apt,106,1,0,,,13,89
26125610,"Large, Clean, Quiet & Tidy Executive One Bedroom",149156838,David,,Yorkdale-Glen Park,43.71386,-79.454,Entire home/apt,106,1,9,2019-09-16,0.45,13,89
26126082,Designer Toronto King East Loft | Amazing Location,94106552,Rob,,Church-Yonge Corridor,43.64977,-79.37524,Entire home/apt,111,4,49,2020-01-01,2.43,1,86
26127663,"Downtown 2Br 2 Bath, CN Tower Views",3587306,Erin & Carole,,Waterfront Communities-The Island,43.6452,-79.38852,Entire home/apt,160,1,234,2020-02-10,11.6,5,217
